last_updated_price,Price,Station,Area,Thanks
2024-06-07 17:00:33,6.39,"('Shell', '1494 Carrizo Gorge Rd & I-8')",Jacumba,"('ctnreds', ' 5 hours ago')"
2024-06-07 17:00:33,6.39,"('Chevron', '1496 Carrizo Gorge Rd & I-8')",Jacumba,"('ctnreds', ' 5 hours ago')"
2024-06-07 17:00:33,6.29,"('76', '10041 Donner Pass Rd & Bridge St')",Truckee,"('Owner', ' 1 hour ago')"
2024-06-07 17:00:33,6.29,"('Fast Lane', '11991 CA-267 near Brockway Rd')",Truckee,"('DataFeed', ' 1 hour ago')"
last_updated_price,Price,Station,Area,Thanks
2024-06-07 21:00:25,3.79,"('Fastrip', '195 W Hermosa St & N Sweetbriar Ave')",Lindsay,"('BBLDrizzy559', ' 7 hours ago')"
2024-06-07 21:00:25,3.81,"('Valero', '122 W Hermosa St & N Elmwood Ave')",Lindsay,"('dmed', ' 9 hours ago')"
2024-06-07 21:00:25,3.83,"('Fastrip', '1687 CA-99 & Spruce St')",Gridley,"('debijromero', ' 5 hours ago')"
2024-06-07 21:00:25,3.83,"('Conserv Fuel', '9142 Citrus Ave & Fontana Ave')",Fontana,"('Sandyhuntsman', ' 20 hours ago')"
2024-06-07 21:00:25,3.85,"('EZ Trip Travel Center', '6639 N Parkway Dr & W Herndon Ave')",Fresno - NW,"('precious1969', ' 8 hours ago')"
2024-06-07 21:00:25,3.85,"('EZ Trip', '2171 W Shaw Ave & N Crystal Ave')",Fresno - NW,"('Buddy_mn93xuc3', ' 9 hours ago')"
2024-06-07 21:00:25,3.87,"('Diamond Gas & Mart', '4904 Southfront Rd & Southfront Ln')",Livermore,"('Owner', ' 1 hour ago')"
2024-06-07 21:00:25,3.89,"('Quick Fill', '610 W Inyo Ave & S D St')",Tulare,"('JTB559', ' 4 hours ago')"
2024-06-07 21:00:25,3.89,"('Foxxy Gasoline', '2620 Old 1st St & Junction Ave')",Livermore,"('gas_fan_bay', ' 5 hours ago')"
2024-06-07 21:00:25,3.93,"('American Gas', '9111 Citrus Ave & Fontana Ave')",Fontana,"('hollybush34', ' 9 hours ago')"
2024-06-07 21:00:25,3.94,"('Springtown Gas', '909 Bluebell Dr & Springtown Blvd')",Livermore,"('gaspro_', ' 9 hours ago')"
2024-06-07 21:00:25,3.95,"('Fast Stop Mini Mart #2', '3101 S Market St & Grange St')",Redding,"('GasPack64', ' 2 hours ago')"
2024-06-07 21:00:25,3.95,"('Costco', '4805 Bechelli LN near S Bonnyview Rd')",Redding,"('firecap13', ' 4 hours ago')"
2024-06-07 21:00:25,3.95,"('Gas 4 Less', '1409 Pine St & Tehama St')",Redding,"('lisa1821', ' 21 hours ago')"
2024-06-07 21:00:25,3.97,"('Sinclair', '1014 E Bullard Ave & N 1st St')",Fresno - NE,"('faithfulhope', ' 1 hour ago')"
2024-06-07 21:00:25,6.99,"('Chevron', '51557 US-395 & 1st St')",Lee Vining,"('Suzzoom', ' 28 hours ago')"
2024-06-07 21:00:25,6.99,"('Shell', '453 Main St & Twin Lakes Rd')",Bridgeport,"('reneejones34', ' 7 hours ago')"
2024-06-07 21:00:25,6.95,"('Valero', '377 Main St near Twin Lakes Rd')",Bridgeport,"('reneejones34', ' 7 hours ago')"
2024-06-07 21:00:25,6.69,"('Chevron', '90 Cisco Rd & I-80')",Cisco Grove,"('DataFeed', ' 6 hours ago')"
2024-06-07 21:00:25,6.59,"('76', '25635 Crucero Rd & I-40')",Ludlow,"('Buddy_zucab81f', ' 10 hours ago')"
2024-06-07 21:00:25,6.59,"('Chevron', '12353 Deerfield Dr & Coldstream Rd')",Truckee,"('Owner', ' 6 hours ago')"
2024-06-07 21:00:25,6.59,"('Shell', '51424 US-395 & Mattly Ave')",Lee Vining,"('DataFeed', ' 3 hours ago')"
2024-06-07 21:00:25,6.59,"('Mobil', '22 Vista Point Dr & Tioga Pass Rd')",Lee Vining,"('tioga1', ' 1 hour ago')"
2024-06-07 21:00:25,6.49,"('Chevron', '310 W River Rd & Fairway Dr')",Tahoe City,"('Buddy_54rerv0c', ' 23 hours ago')"
2024-06-07 21:00:25,6.49,"('Shell', '300 W River Rd & Fairway Dr')",Tahoe City,"('DataFeed', ' 18 hours ago')"
2024-06-07 21:00:25,6.49,"('Shell', '12105 Donner Pass Rd & I-80')",Truckee,"('SusiH', ' 8 hours ago')"
2024-06-07 21:00:25,6.39,"('Shell', '1494 Carrizo Gorge Rd & I-8')",Jacumba,"('ctnreds', ' 9 hours ago')"
2024-06-07 21:00:25,6.39,"('Chevron', '1496 Carrizo Gorge Rd & I-8')",Jacumba,"('ctnreds', ' 9 hours ago')"
2024-06-07 21:00:25,6.39,"('Shell', '10278 CA-89 S & Deerfield Rd')",Truckee,"('Buddy_54rerv0c', ' 3 hours ago')"
last_updated_price,Price,Station,Area,Thanks
2024-06-08 12:00:08,3.79,"('Valero', '122 W Hermosa St & N Elmwood Ave')",Lindsay,"('dmed', ' 5 hours ago')"
2024-06-08 12:00:08,3.79,"('Fastrip', '195 W Hermosa St & N Sweetbriar Ave')",Lindsay,"('BBLDrizzy559', ' 22 hours ago')"
2024-06-08 12:00:08,3.83,"('Diamond Gas & Mart', '4904 Southfront Rd & Southfront Ln')",Livermore,"('Owner', ' 1 hour ago')"
2024-06-08 12:00:08,3.83,"('Fastrip', '1687 CA-99 & Spruce St')",Gridley,"('debijromero', ' 20 hours ago')"
2024-06-08 12:00:08,3.85,"('EZ Trip Travel Center', '6639 N Parkway Dr & W Herndon Ave')",Fresno - NW,"('browneyedgirl96', ' 3 hours ago')"
2024-06-08 12:00:08,3.85,"('Foxxy Gasoline', '2620 Old 1st St & Junction Ave')",Livermore,"('brccorbetts', ' 3 hours ago')"
2024-06-08 12:00:08,3.85,"('EZ Trip', '2171 W Shaw Ave & N Crystal Ave')",Fresno - NW,"('40yrAngelFan', ' 6 hours ago')"
2024-06-08 12:00:08,3.88,"('American Gas', '9111 Citrus Ave & Fontana Ave')",Fontana,"('naveed99131296', ' 4 hours ago')"
2024-06-08 12:00:08,3.89,"('Quick Fill', '610 W Inyo Ave & S D St')",Tulare,"('JTB559', ' 19 hours ago')"
2024-06-08 12:00:08,3.94,"('Springtown Gas', '909 Bluebell Dr & Springtown Blvd')",Livermore,"('Buddy_14rcw4jz', ' 3 hours ago')"
2024-06-08 12:00:08,3.95,"('Costco', '2270 Clovis Ave & Santa Ana Ave')",Clovis,"('Thrixx', ' 1 hour ago')"
2024-06-08 12:00:08,3.95,"('Costco', '7100 N Abby St near E Spruce Ave')",Fresno - North,"('Buddy_afgagv5v', ' 3 hours ago')"
2024-06-08 12:00:08,3.95,"('Costco', '4805 Bechelli LN near S Bonnyview Rd')",Redding,"('nursemarlo', ' 1 hour ago')"
2024-06-08 12:00:08,3.95,"('Fast Stop Mini Mart #2', '3101 S Market St & Grange St')",Redding,"('GasPack64', ' 3 hours ago')"
2024-06-08 12:00:08,3.95,"('Gas 4 Less', '1409 Pine St & Tehama St')",Redding,"('lisa1821', ' 36 hours ago')"
2024-06-08 12:00:08,6.99,"('Shell', '453 Main St & Twin Lakes Rd')",Bridgeport,"('reneejones34', ' 22 hours ago')"
2024-06-08 12:00:08,6.95,"('Valero', '377 Main St near Twin Lakes Rd')",Bridgeport,"('reneejones34', ' 22 hours ago')"
2024-06-08 12:00:08,6.69,"('Chevron', '90 Cisco Rd & I-80')",Cisco Grove,"('DataFeed', ' 21 hours ago')"
2024-06-08 12:00:08,6.59,"('Chevron', '12353 Deerfield Dr & Coldstream Rd')",Truckee,"('Owner', ' 21 hours ago')"
2024-06-08 12:00:08,6.59,"('Shell', '51424 US-395 & Mattly Ave')",Lee Vining,"('DataFeed', ' 18 hours ago')"
2024-06-08 12:00:08,6.59,"('76', '25635 Crucero Rd & I-40')",Ludlow,"('Buddy_gvj6tz4p', ' 11 hours ago')"
2024-06-08 12:00:08,6.59,"('Mobil', '22 Vista Point Dr & Tioga Pass Rd')",Lee Vining,"('tioga1', ' 3 hours ago')"
2024-06-08 12:00:08,6.49,"('Shell', '300 W River Rd & Fairway Dr')",Tahoe City,"('DataFeed', ' 33 hours ago')"
2024-06-08 12:00:08,6.49,"('Shell', '12105 Donner Pass Rd & I-80')",Truckee,"('SusiH', ' 23 hours ago')"
2024-06-08 12:00:08,6.39,"('Shell', '1494 Carrizo Gorge Rd & I-8')",Jacumba,"('ctnreds', ' 24 hours ago')"
2024-06-08 12:00:08,6.39,"('Chevron', '1496 Carrizo Gorge Rd & I-8')",Jacumba,"('ctnreds', ' 24 hours ago')"
2024-06-08 12:00:08,6.39,"('Shell', '10278 CA-89 S & Deerfield Rd')",Truckee,"('Buddy_54rerv0c', ' 18 hours ago')"
2024-06-08 12:00:08,6.39,"('Chevron', '8369 N Lake Blvd  near Bear St')",Kings Beach,"('DataFeed', ' 15 hours ago')"
last_updated_price,Price,Station,Area,Thanks
2024-06-08 21:00:15,3.79,"('Fastrip', '195 W Hermosa St & N Sweetbriar Ave')",Lindsay,"('Buddy_46cakz1p', ' 6 hours ago')"
2024-06-08 21:00:15,3.79,"('Valero', '122 W Hermosa St & N Elmwood Ave')",Lindsay,"('dmed', ' 14 hours ago')"
2024-06-08 21:00:15,3.83,"('Diamond Gas & Mart', '4904 Southfront Rd & Southfront Ln')",Livermore,"('Owner', ' 5 hours ago')"
2024-06-08 21:00:15,3.83,"('Fastrip', '1687 CA-99 & Spruce St')",Gridley,"('debijromero', ' 29 hours ago')"
2024-06-08 21:00:15,3.85,"('EZ Trip', '2171 W Shaw Ave & N Crystal Ave')",Fresno - NW,"('mammacee', ' 7 hours ago')"
2024-06-08 21:00:15,3.85,"('EZ Trip Travel Center', '6639 N Parkway Dr & W Herndon Ave')",Fresno - NW,"('browneyedgirl96', ' 12 hours ago')"
2024-06-08 21:00:15,3.85,"('Foxxy Gasoline', '2620 Old 1st St & Junction Ave')",Livermore,"('brccorbetts', ' 12 hours ago')"
2024-06-08 21:00:15,3.88,"('American Gas', '9111 Citrus Ave & Fontana Ave')",Fontana,"('LavaDog88', ' 4 hours ago')"
2024-06-08 21:00:15,3.89,"('Quick Fill', '610 W Inyo Ave & S D St')",Tulare,"('JTB559', ' 28 hours ago')"
2024-06-08 21:00:15,3.94,"('Springtown Gas', '909 Bluebell Dr & Springtown Blvd')",Livermore,"('gaspro_', ' 6 hours ago')"
2024-06-08 21:00:15,3.95,"('Costco', '7100 N Abby St near E Spruce Ave')",Fresno - North,"('rabiEdwulphEZ', ' 3 hours ago')"
2024-06-08 21:00:15,3.95,"('Costco', '2270 Clovis Ave & Santa Ana Ave')",Clovis,"('Taniahrndz91', ' 4 hours ago')"
2024-06-08 21:00:15,3.95,"('Costco', '4805 Bechelli LN near S Bonnyview Rd')",Redding,"('hrk2dh55gf', ' 4 hours ago')"
2024-06-08 21:00:15,3.95,"('Fast Stop Mini Mart #2', '3101 S Market St & Grange St')",Redding,"('GasPack64', ' 4 hours ago')"
2024-06-08 21:00:15,3.95,"('Gas 4 Less', '1409 Pine St & Tehama St')",Redding,"('BarefootSanford', ' 6 hours ago')"
2024-06-08 21:00:15,6.99,"('Shell', '453 Main St & Twin Lakes Rd')",Bridgeport,"('reneejones34', ' 31 hours ago')"
2024-06-08 21:00:15,6.95,"('Valero', '377 Main St near Twin Lakes Rd')",Bridgeport,"('reneejones34', ' 31 hours ago')"
2024-06-08 21:00:15,6.79,"('Chevron', '200 CA-62 & US-95')",Vidal Junction,"('Buddy_6x6u9nfz', ' 7 hours ago')"
2024-06-08 21:00:15,6.69,"('Chevron', '90 Cisco Rd & I-80')",Cisco Grove,"('DataFeed', ' 30 hours ago')"
2024-06-08 21:00:15,6.59,"('Chevron', '12353 Deerfield Dr & Coldstream Rd')",Truckee,"('Owner', ' 30 hours ago')"
2024-06-08 21:00:15,6.59,"('Shell', '51424 US-395 & Mattly Ave')",Lee Vining,"('DataFeed', ' 27 hours ago')"
2024-06-08 21:00:15,6.59,"('76', '25635 Crucero Rd & I-40')",Ludlow,"('Buddy_gvj6tz4p', ' 20 hours ago')"
2024-06-08 21:00:15,6.59,"('Mobil', '22 Vista Point Dr & Tioga Pass Rd')",Lee Vining,"('tioga1', ' 1 hour ago')"
2024-06-08 21:00:15,6.49,"('Shell', '12105 Donner Pass Rd & I-80')",Truckee,"('SusiH', ' 32 hours ago')"
2024-06-08 21:00:15,6.39,"('Shell', '1494 Carrizo Gorge Rd & I-8')",Jacumba,"('ctnreds', ' 33 hours ago')"
2024-06-08 21:00:15,6.39,"('Chevron', '1496 Carrizo Gorge Rd & I-8')",Jacumba,"('ctnreds', ' 33 hours ago')"
2024-06-08 21:00:15,6.39,"('Shell', '10278 CA-89 S & Deerfield Rd')",Truckee,"('Buddy_54rerv0c', ' 27 hours ago')"
2024-06-08 21:00:15,6.39,"('Chevron', '8369 N Lake Blvd  near Bear St')",Kings Beach,"('DataFeed', ' 24 hours ago')"
2024-06-08 21:00:15,6.39,"('Shell', '300 W River Rd & Fairway Dr')",Tahoe City,"('DataFeed', ' 1 hour ago')"
2024-06-08 21:00:15,6.29,"('76', '10041 Donner Pass Rd & Bridge St')",Truckee,"('Buddy_t2h79kzn', ' 11 hours ago')"
last_updated_price,Price,Station,Area,Thanks
2024-06-09 15:00:26,3.79,"('Fastrip', '195 W Hermosa St & N Sweetbriar Ave')",Lindsay,"('eoandfabi', ' 7 hours ago')"
2024-06-09 15:00:26,3.79,"('Valero', '122 W Hermosa St & N Elmwood Ave')",Lindsay,"('dmed', ' 32 hours ago')"
2024-06-09 15:00:26,3.83,"('Diamond Gas & Mart', '4904 Southfront Rd & Southfront Ln')",Livermore,"('B_Glover14', ' 6 hours ago')"
2024-06-09 15:00:26,3.85,"('EZ Trip Travel Center', '6639 N Parkway Dr & W Herndon Ave')",Fresno - NW,"('MOMMIE1509', ' 3 hours ago')"
2024-06-09 15:00:26,3.85,"('Foxxy Gasoline', '2620 Old 1st St & Junction Ave')",Livermore,"('Pauldtca', ' 9 hours ago')"
2024-06-09 15:00:26,3.85,"('EZ Trip', '2171 W Shaw Ave & N Crystal Ave')",Fresno - NW,"('XtionFuze', ' 17 hours ago')"
2024-06-09 15:00:26,3.88,"('American Gas', '9111 Citrus Ave & Fontana Ave')",Fontana,"('LavaDog88', ' 22 hours ago')"
2024-06-09 15:00:26,3.89,"('Day & Night', '1401 W Inyo Ave & S West St')",Tulare,"('Ballhawkin24', ' 7 hours ago')"
2024-06-09 15:00:26,3.89,"('Quick Fill', '610 W Inyo Ave & S D St')",Tulare,"('karenrauda', ' 19 hours ago')"
2024-06-09 15:00:26,3.94,"('Springtown Gas', '909 Bluebell Dr & Springtown Blvd')",Livermore,"('gaspro_', ' 24 hours ago')"
2024-06-09 15:00:26,3.95,"('Costco', '7100 N Abby St near E Spruce Ave')",Fresno - North,"('Johnny6496', ' 1 hour ago')"
2024-06-09 15:00:26,3.95,"('Costco', '2270 Clovis Ave & Santa Ana Ave')",Clovis,"('EatonDeezNutz', ' 9 hours ago')"
2024-06-09 15:00:26,3.95,"('Fast Stop Mini Mart #2', '3101 S Market St & Grange St')",Redding,"('GasPack64', ' 3 hours ago')"
2024-06-09 15:00:26,3.95,"('Gas 4 Less', '1409 Pine St & Tehama St')",Redding,"('SarahWartooth', ' 7 hours ago')"
2024-06-09 15:00:26,3.95,"('Costco', '4805 Bechelli LN near S Bonnyview Rd')",Redding,"('DeeDee0924', ' 10 hours ago')"
2024-06-09 15:00:26,6.79,"('Chevron', '200 CA-62 & US-95')",Vidal Junction,"('Goetzome', ' 2 hours ago')"
2024-06-09 15:00:26,6.59,"('Mobil', '22 Vista Point Dr & Tioga Pass Rd')",Lee Vining,"('tioga1', ' 1 hour ago')"
2024-06-09 15:00:26,6.49,"('Shell', '12105 Donner Pass Rd & I-80')",Truckee,"('DataFeed', ' 17 hours ago')"
2024-06-09 15:00:26,6.39,"('Shell', '300 W River Rd & Fairway Dr')",Tahoe City,"('DataFeed', ' 19 hours ago')"
2024-06-09 15:00:26,6.29,"('76', '10041 Donner Pass Rd & Bridge St')",Truckee,"('Buddy_t2h79kzn', ' 29 hours ago')"
2024-06-09 15:00:26,6.29,"('Beacon', '10009 Donner Pass Rd & Bridge St')",Truckee,"('Buddy_t2h79kzn', ' 29 hours ago')"
2024-06-09 15:00:26,5.99,"('Chevron', '2817 Honolulu Ave & La Crescenta Ave')",Verdugo City,"('novabug', ' 8 hours ago')"
2024-06-09 15:00:26,5.99,"('Chevron', '710 San Benito St & 7th St')",Hollister,"('pj4949', ' 3 hours ago')"
2024-06-09 15:00:26,5.99,"('Chevron', '800 5th St & Herold Pkwy')",Gonzales,"('rendahdz', ' 3 hours ago')"
2024-06-09 15:00:26,5.99,"('Chevron', '2738 El Centro Rd & W El Camino Ave')",Sacramento,"('JVMathews', ' 1 hour ago')"
2024-06-09 15:00:26,5.99,"('ARCO', '501 Telegraph Canyon Rd & Halecrest Dr')",Chula Vista,"('dpcchulavista', ' 1 hour ago')"
last_updated_price,Price,Station,Area,Thanks
2024-06-09 21:00:05,3.79,"('Fastrip', '195 W Hermosa St & N Sweetbriar Ave')",Lindsay,"('eoandfabi', ' 13 hours ago')"
2024-06-09 21:00:05,3.81,"('Foxxy Gasoline', '2620 Old 1st St & Junction Ave')",Livermore,"('Owner', ' 1 hour ago')"
2024-06-09 21:00:05,3.83,"('Fastrip', '1687 CA-99 & Spruce St')",Gridley,"('visitor', ' 7 hours ago')"
2024-06-09 21:00:05,3.83,"('Diamond Gas & Mart', '4904 Southfront Rd & Southfront Ln')",Livermore,"('zaakriaz123', ' 7 hours ago')"
2024-06-09 21:00:05,3.85,"('EZ Trip Travel Center', '6639 N Parkway Dr & W Herndon Ave')",Fresno - NW,"('zachlCA', ' 4 hours ago')"
2024-06-09 21:00:05,3.85,"('EZ Trip', '2171 W Shaw Ave & N Crystal Ave')",Fresno - NW,"('XtionFuze', ' 23 hours ago')"
2024-06-09 21:00:05,3.88,"('Conserv Fuel', '9142 Citrus Ave & Fontana Ave')",Fontana,"('mcbolanos3', ' 5 hours ago')"
2024-06-09 21:00:05,3.88,"('American Gas', '9111 Citrus Ave & Fontana Ave')",Fontana,"('mcbolanos3', ' 5 hours ago')"
2024-06-09 21:00:05,3.89,"('Quick Fill', '610 W Inyo Ave & S D St')",Tulare,"('Buddy_gjh06mdq', ' 3 hours ago')"
2024-06-09 21:00:05,3.89,"('Day & Night', '1401 W Inyo Ave & S West St')",Tulare,"('richardrios559', ' 4 hours ago')"
2024-06-09 21:00:05,3.89,"('Valero', '122 W Hermosa St & N Elmwood Ave')",Lindsay,"('oabarca1', ' 32 hours ago')"
2024-06-09 21:00:05,3.94,"('Springtown Gas', '909 Bluebell Dr & Springtown Blvd')",Livermore,"('Buddy_14rcw4jz', ' 4 hours ago')"
2024-06-09 21:00:05,3.95,"('Super 7', '117 W Inyo Ave & S I St')",Tulare,"('Terrylhitch', ' 1 hour ago')"
2024-06-09 21:00:05,3.95,"('Fast Stop Mini Mart #2', '3101 S Market St & Grange St')",Redding,"('GasPack64', ' 4 hours ago')"
2024-06-09 21:00:05,3.95,"('Gas 4 Less', '1409 Pine St & Tehama St')",Redding,"('onyxrose28', ' 4 hours ago')"
2024-06-09 21:00:05,8.35,"('Chevron', '31251 Goffs Rd & Fenner St')",Essex,"('Buddy_gpynjdxy', ' 3 hours ago')"
2024-06-09 21:00:05,6.79,"('Chevron', '200 CA-62 & US-95')",Vidal Junction,"('Goetzome', ' 8 hours ago')"
2024-06-09 21:00:05,6.79,"('Chevron', '1071 N Imperial Hwy & Frontage Rd')",Ocotillo,"('cjkovacs', ' 5 hours ago')"
2024-06-09 21:00:05,6.59,"('Mobil', '22 Vista Point Dr & Tioga Pass Rd')",Lee Vining,"('tioga1', ' 7 hours ago')"
2024-06-09 21:00:05,6.59,"('Shell', '453 Main St & Twin Lakes Rd')",Bridgeport,"('Buddy_8p6y3kah', ' 3 hours ago')"
2024-06-09 21:00:05,6.49,"('Shell', '12105 Donner Pass Rd & I-80')",Truckee,"('DataFeed', ' 23 hours ago')"
2024-06-09 21:00:05,6.39,"('Shell', '300 W River Rd & Fairway Dr')",Tahoe City,"('DataFeed', ' 25 hours ago')"
2024-06-09 21:00:05,6.39,"('Chevron', '1496 Carrizo Gorge Rd & I-8')",Jacumba,"('peanuts20', ' 6 hours ago')"
2024-06-09 21:00:05,6.39,"('Shell', '1494 Carrizo Gorge Rd & I-8')",Jacumba,"('peanuts20', ' 6 hours ago')"
2024-06-09 21:00:05,6.29,"('Chevron', '8369 N Lake Blvd  near Bear St')",Kings Beach,"('DataFeed', ' 1 hour ago')"
2024-06-09 21:00:05,6.19,"('Chevron', '3651 Lake Tahoe Blvd & Ski Run Blvd')",South Lake Tahoe,"('DataFeed', ' 7 hours ago')"
2024-06-09 21:00:05,6.09,"('Mirage Gas Co.', '755 Palm Canyon Dr & Flying U Rd')",Borrego Springs,"('BobbiMSchutz', ' 1 hour ago')"
2024-06-09 21:00:05,5.99,"('Shell', '27800 Dorris Dr & Carmel Valley Rd')",Carmel Valley,"('DataFeed', ' 3 hours ago')"
2024-06-09 21:00:05,5.99,"('76', '3275 E Foothill Blvd & Sierra Madre Villa Ave')",Pasadena,"('yellowd100', ' 3 hours ago')"
2024-06-09 21:00:05,5.99,"('Shell', '900 Orange Ave & 9th St')",Coronado,"('phillyeagles1', ' 2 hours ago')"
last_updated_price,Price,Station,Area,Thanks
2024-06-10 12:00:28,3.75,"('Diamond Gas & Mart', '4904 Southfront Rd & Southfront Ln')",Livermore,"('dbagel', ' 1 hour ago')"
2024-06-10 12:00:28,3.75,"('Fastrip', '195 W Hermosa St & N Sweetbriar Ave')",Lindsay,"('maggiespino', ' 5 hours ago')"
2024-06-10 12:00:28,3.81,"('Foxxy Gasoline', '2620 Old 1st St & Junction Ave')",Livermore,"('Owner', ' 1 hour ago')"
2024-06-10 12:00:28,3.83,"('Fastrip', '1687 CA-99 & Spruce St')",Gridley,"('visitor', ' 22 hours ago')"
2024-06-10 12:00:28,3.85,"('EZ Trip', '2171 W Shaw Ave & N Crystal Ave')",Fresno - NW,"('trashcass', ' 1 hour ago')"
2024-06-10 12:00:28,3.85,"('EZ Trip Travel Center', '6639 N Parkway Dr & W Herndon Ave')",Fresno - NW,"('goletagiant', ' 3 hours ago')"
2024-06-10 12:00:28,3.89,"('Fuel UP!', '4994 E Ashlan Ave & Willow Ave')",Fresno - NE,"('Owner', ' 1 hour ago')"
2024-06-10 12:00:28,3.89,"('Star Gas', '43411 Grimmer Blvd & Yellowstone Park Dr')",Fremont,"('Owner', ' 1 hour ago')"
2024-06-10 12:00:28,3.89,"('Double D Mini Mart', '1500 W Houston Ave & Rinaldi St')",Visalia,"('waynejones497', ' 3 hours ago')"
2024-06-10 12:00:28,3.89,"('Quick Fill', '610 W Inyo Ave & S D St')",Tulare,"('Buddy_mxv261j1', ' 5 hours ago')"
2024-06-10 12:00:28,3.89,"('Day & Night', '1401 W Inyo Ave & S West St')",Tulare,"('richardrios559', ' 19 hours ago')"
2024-06-10 12:00:28,3.94,"('Springtown Gas', '909 Bluebell Dr & Springtown Blvd')",Livermore,"('VPC12', ' 7 hours ago')"
2024-06-10 12:00:28,3.95,"('Costco', '7100 N Abby St near E Spruce Ave')",Fresno - North,"('Johnny6496', ' 2 hours ago')"
2024-06-10 12:00:28,3.95,"('American Gas', '9111 Citrus Ave & Fontana Ave')",Fontana,"('HugoGarcia82', ' 1 hour ago')"
2024-06-10 12:00:28,3.95,"('FUEL UP!', '1124 E Chapman Ave & Raymond Ave')",Fullerton,"('CAsprinter', ' 1 hour ago')"
2024-06-10 12:00:28,8.35,"('Chevron', '31251 Goffs Rd & Fenner St')",Essex,"('Buddy_gpynjdxy', ' 18 hours ago')"
2024-06-10 12:00:28,6.79,"('Chevron', '1071 N Imperial Hwy & Frontage Rd')",Ocotillo,"('cjkovacs', ' 20 hours ago')"
2024-06-10 12:00:28,6.79,"('Chevron', '200 CA-62 & US-95')",Vidal Junction,"('Goetzome', ' 15 hours ago')"
2024-06-10 12:00:28,6.69,"('Chevron', '90 Cisco Rd & I-80')",Cisco Grove,"('DataFeed', ' 1 hour ago')"
2024-06-10 12:00:28,6.59,"('Shell', '453 Main St & Twin Lakes Rd')",Bridgeport,"('Buddy_8p6y3kah', ' 18 hours ago')"
2024-06-10 12:00:28,6.59,"('Chevron', '25635 Crucero Rd & Ludlow Rd')",Ludlow,"('rafcomedy915', ' 13 hours ago')"
2024-06-10 12:00:28,6.59,"('Mobil', '22 Vista Point Dr & Tioga Pass Rd')",Lee Vining,"('tioga1', ' 6 hours ago')"
2024-06-10 12:00:28,6.39,"('Chevron', '1496 Carrizo Gorge Rd & I-8')",Jacumba,"('peanuts20', ' 21 hours ago')"
2024-06-10 12:00:28,6.39,"('Shell', '1494 Carrizo Gorge Rd & I-8')",Jacumba,"('peanuts20', ' 21 hours ago')"
2024-06-10 12:00:28,6.39,"('Shell', '10278 CA-89 S & Deerfield Rd')",Truckee,"('DataFeed', ' 16 hours ago')"
2024-06-10 12:00:28,6.39,"('Shell', '300 W River Rd & Fairway Dr')",Tahoe City,"('mkgal1', ' 4 hours ago')"
2024-06-10 12:00:28,6.29,"('Chevron', '8369 N Lake Blvd  near Bear St')",Kings Beach,"('mkgal1', ' 4 hours ago')"
2024-06-10 12:00:28,6.19,"('Chevron', '3651 Lake Tahoe Blvd & Ski Run Blvd')",South Lake Tahoe,"('DataFeed', ' 22 hours ago')"
2024-06-10 12:00:28,6.09,"('Mirage Gas Co.', '755 Palm Canyon Dr & Flying U Rd')",Borrego Springs,"('BobbiMSchutz', ' 17 hours ago')"
2024-06-10 12:00:28,5.99,"('Chevron', '49764 Gorman Post Rd & Gorman School Rd')",Gorman,"('DataFeed', ' 1 hour ago')"
last_updated_price,Price,Station,Area,Thanks
2024-06-10 17:00:14,3.74,"('Foxxy Gasoline', '2620 Old 1st St & Junction Ave')",Livermore,"('Owner', ' 1 hour ago')"
2024-06-10 17:00:14,3.74,"('Diamond Gas & Mart', '4904 Southfront Rd & Southfront Ln')",Livermore,"('zaakriaz123', ' 3 hours ago')"
2024-06-10 17:00:14,3.75,"('Valero', '122 W Hermosa St & N Elmwood Ave')",Lindsay,"('dmed', ' 1 hour ago')"
2024-06-10 17:00:14,3.75,"('EZ Trip', '2171 W Shaw Ave & N Crystal Ave')",Fresno - NW,"('ARSY17', ' 1 hour ago')"
2024-06-10 17:00:14,3.75,"('Fastrip', '195 W Hermosa St & N Sweetbriar Ave')",Lindsay,"('Owner', ' 2 hours ago')"
2024-06-10 17:00:14,3.83,"('Fastrip', '1687 CA-99 & Spruce St')",Gridley,"('Owner', ' 2 hours ago')"
2024-06-10 17:00:14,3.85,"('EZ Trip Travel Center', '6639 N Parkway Dr & W Herndon Ave')",Fresno - NW,"('goletagiant', ' 8 hours ago')"
2024-06-10 17:00:14,3.89,"('Fuel UP!', '4994 E Ashlan Ave & Willow Ave')",Fresno - NE,"('Pink_Buddy', ' 1 hour ago')"
2024-06-10 17:00:14,3.89,"('Star Gas', '43411 Grimmer Blvd & Yellowstone Park Dr')",Fremont,"('Owner', ' 1 hour ago')"
2024-06-10 17:00:14,3.89,"('Day & Night', '1401 W Inyo Ave & S West St')",Tulare,"('Buddy_2mrqan7j', ' 2 hours ago')"
2024-06-10 17:00:14,3.89,"('Double D Mini Mart', '1500 W Houston Ave & Rinaldi St')",Visalia,"('waynejones497', ' 8 hours ago')"
2024-06-10 17:00:14,3.89,"('Quick Fill', '610 W Inyo Ave & S D St')",Tulare,"('Buddy_mxv261j1', ' 10 hours ago')"
2024-06-10 17:00:14,3.94,"('Springtown Gas', '909 Bluebell Dr & Springtown Blvd')",Livermore,"('VPC12', ' 12 hours ago')"
